Tempo_s,Referencia,Saida_y,Controle_u
4.13,0.0,0.53,-2.0290340549999972
4.14,0.0,0.53,-2.0325569649999973
4.15,0.0,0.53,-2.0360798749999973
4.16,0.0,0.53,-2.0396027849999974
4.17,0.0,0.53,-2.0431256949999974
4.18,0.0,0.53,-2.0466486049999975
4.19,0.0,0.53,-2.0501715149999975
4.2,0.0,0.52,-2.0536944249999975
4.21,0.0,0.52,-1.8513910999999972
4.22,0.0,0.52,-2.0548475399999973
4.23,0.0,0.52,-2.058303979999997
4.24,0.0,0.52,-2.061760419999997
4.25,0.0,0.52,-2.065216859999997
4.26,0.0,0.52,-2.068673299999997
4.2700000000000005,0.0,0.52,-2.0721297399999967
4.28,0.0,0.51,-2.0755861799999966
4.29,0.0,0.51,-1.8732163849999965
4.3,0.0,0.52,-2.076606354999997
4.3100000000000005,0.0,0.53,-2.285822559999997
4.32,0.0,0.53,-2.295105234999997
4.33,0.0,0.53,-2.098628144999997
4.34,0.0,0.53,-2.102151054999997
4.3500000000000005,0.0,0.53,-2.105673964999997
4.36,0.0,0.52,-2.109196874999997
4.37,0.0,0.53,-1.9068935499999968
4.38,0.0,0.53,-2.3161762249999973
4.39,0.0,0.53,-2.119699134999997
4.4,0.0,0.53,-2.1232220449999972
4.41,0.0,0.53,-2.1267449549999973
4.42,0.0,0.53,-2.1302678649999973
4.43,0.0,0.53,-2.1337907749999974
4.44,0.0,0.53,-2.1373136849999974
4.45,0.0,0.53,-2.1408365949999975
4.46,0.0,0.53,-2.1443595049999975
4.47,0.0,0.53,-2.1478824149999975
4.48,0.0,0.52,-2.1514053249999976
4.49,0.0,0.53,-1.9491019999999972
4.5,0.0,0.54,-2.3583846749999977
4.51,0.0,0.54,-2.3677338199999975
4.5200000000000005,0.0,0.54,-2.171323199999997
4.53,0.0,0.54,-2.1749125799999973
4.54,0.0,0.54,-2.178501959999997
4.55,0.0,0.54,-2.1820913399999973
4.5600000000000005,0.0,0.54,-2.185680719999997
4.57,0.0,0.55,-2.189270099999997
4.58,0.0,0.55,-2.3986857149999974
4.59,0.0,0.54,-2.202341564999997
4.6000000000000005,0.0,0.54,-2.000171179999997
4.61,0.0,0.54,-2.203760559999997
4.62,0.0,0.54,-2.207349939999997
4.63,0.0,0.55,-2.210939319999997
4.64,0.0,0.54,-2.420354934999997
4.65,0.0,0.54,-2.018184549999997
4.66,0.0,0.54,-2.2217739299999972
4.67,0.0,0.54,-2.225363309999997
4.68,0.0,0.54,-2.228952689999997
4.69,0.0,0.54,-2.232542069999997
4.7,0.0,0.54,-2.236131449999997
4.71,0.0,0.54,-2.239720829999997
4.72,0.0,0.53,-2.243310209999997
4.73,0.0,0.54,-2.041073354999997
4.74,0.0,0.54,-2.450422499999997
4.75,0.0,0.54,-2.2540118799999966
4.76,0.0,0.54,-2.257601259999997
4.7700000000000005,0.0,0.54,-2.2611906399999966
4.78,0.0,0.54,-2.264780019999997
4.79,0.0,0.54,-2.2683693999999965
4.8,0.0,0.54,-2.2719587799999967
4.8100000000000005,0.0,0.54,-2.2755481599999965
4.82,0.0,0.54,-2.2791375399999967
4.83,0.0,0.54,-2.2827269199999964
4.84,0.0,0.53,-2.2863162999999966
4.8500000000000005,0.0,0.54,-2.0840794449999964
4.86,0.0,0.54,-2.4934285899999966
4.87,0.0,0.54,-2.297017969999996
4.88,0.0,0.54,-2.3006073499999964
4.89,0.0,0.54,-2.304196729999996
4.9,0.0,0.53,-2.3077861099999963
4.91,0.0,0.53,-2.105549254999996
4.92,0.0,0.54,-2.309072164999996
4.93,0.0,0.54,-2.5184213099999964
4.94,0.0,0.54,-2.3220106899999964
4.95,0.0,0.54,-2.3256000699999966
4.96,0.0,0.54,-2.3291894499999968
4.97,0.0,0.53,-2.332778829999997
4.98,0.0,0.53,-2.1305419749999968
4.99,0.0,0.53,-2.334064884999997
5.0,0.0,0.52,-2.337587794999997
5.01,0.015,0.52,-2.1265451174999965
5.0200000000000005,0.03000000000000133,0.52,-2.3211624999999962
5.03,0.045,0.52,-2.3156801774999973
5.04,0.06,0.52,-2.3100981499999973
5.05,0.075,0.52,-2.3044164174999975
5.0600000000000005,0.09000000000000133,0.52,-2.2986349799999966
5.07,0.105,0.52,-2.2927538374999976
5.08,0.12,0.52,-2.2867729899999976
5.09,0.135,0.52,-2.2806924374999977
5.1000000000000005,0.15000000000000133,0.52,-2.2745121799999968
5.11,0.165,0.52,-2.268232217499998
5.12,0.18,0.52,-2.2618525499999977
5.13,0.195,0.52,-2.255373177499998
5.14,0.21,0.52,-2.248794099999998
5.15,0.225,0.52,-2.242115317499998
5.16,0.24,0.52,-2.235336829999998
5.17,0.255,0.52,-2.228458637499998
5.18,0.27,0.52,-2.221480739999998
5.19,0.285,0.52,-2.214403137499998
5.2,0.3,0.52,-2.207225829999998
5.21,0.315,0.52,-2.199948817499998
5.22,0.33,0.52,-2.192572099999998
5.23,0.345,0.52,-2.185095677499998
5.24,0.36,0.53,-2.1775195499999977
5.25,0.375,0.53,-2.3756699524999982
5.26,0.39,0.52,-2.167960884999998
5.2700000000000005,0.40500000000000136,0.52,-1.9543258774999974
5.28,0.42,0.52,-2.146350929999998
5.29,0.435,0.52,-2.138276277499998
5.3,0.45,0.51,-2.1301019199999978
5.3100000000000005,0.46500000000000136,0.52,-1.916001622499997
5.32,0.48,0.52,-2.3133876199999985
5.33,0.495,0.52,-2.1049141474999984
5.34,0.51,0.52,-2.096340969999998
5.3500000000000005,0.5250000000000014,0.52,-2.0876680874999973
5.36,0.54,0.52,-2.078895499999998
5.37,0.555,0.52,-2.070023207499998
5.38,0.57,0.52,-2.061051209999998
5.39,0.585,0.52,-2.051979507499998
5.4,0.6,0.52,-2.0428080999999976
5.41,0.615,0.52,-2.0335369874999976
5.42,0.63,0.51,-2.0241661699999978
5.43,0.645,0.52,-1.8088694124999973
5.44,0.66,0.52,-2.205058949999998
5.45,0.675,0.51,-1.9953890174999978
5.46,0.69,0.51,-1.7797931449999977
5.47,0.705,0.51,-1.9698573324999977
5.48,0.72,0.51,-1.9598218149999977
5.49,0.735,0.51,-1.9496865924999975
5.5,0.75,0.51,-1.9394516649999975
5.51,0.765,0.51,-1.9291170324999973
5.5200000000000005,0.7800000000000014,0.51,-1.9186826949999967
5.53,0.795,0.51,-1.908148652499997
5.54,0.81,0.51,-1.897514904999997
5.55,0.825,0.51,-1.8867814524999975
5.5600000000000005,0.8400000000000013,0.51,-1.8759482949999966
5.57,0.855,0.51,-1.8650154324999977
5.58,0.87,0.5,-1.8539828649999976
5.59,0.885,0.5,-1.6370243574999974
5.6000000000000005,0.9000000000000014,0.5,-1.8257259099999967
5.61,0.915,0.51,-1.8143277574999976
5.62,0.93,0.51,-2.0086561349999976
5.63,0.945,0.51,-1.7971250424999976
5.64,0.96,0.51,-1.7854942449999975
5.65,0.975,0.51,-1.7737637424999977
5.66,0.99,0.5,-1.7619335349999976
5.67,1.005,0.5,-1.5441773874999978
5.68,1.02,0.51,-1.732081299999998
5.69,1.035,0.51,-1.9257117424999983
5.7,1.05,0.51,-1.7134827149999978
5.71,1.065,0.51,-1.7011539824999982
5.72,1.08,0.51,-1.6887255449999978
5.73,1.095,0.51,-1.6761974024999982
5.74,1.11,0.52,-1.663569554999998
5.75,1.125,0.52,-1.8566682374999983
