Tempo_s,Referencia,Saida_y,Controle_u
25.39,70.1851433194607,68.78,43.748912334491266
25.400000000000002,70.12735544473897,68.82,43.895784923307886
25.41,70.0666602363809,68.87,44.04607340022236
25.42,70.0030688864354,68.91,43.788178960938225
25.43,69.9365930746086,68.95,43.93367515967488
25.44,69.8672449655039,68.99,43.87679014579655
25.45,69.7950372057732,69.03,43.817512195381084
25.46,69.7199829211782,69.06,43.755829947706836
25.47,69.6420957135635,69.1,43.89755864167831
25.48,69.5613896577418,69.12,43.631101647172514
25.490000000000002,69.47787929829167,69.19,43.97386093631806
25.5,69.3915796462693,69.22,42.885175909704095
25.51,69.3025061758342,69.25,43.61714080751064
25.52,69.2106748207905,69.29,43.54670741557611
25.53,69.1161019710434,69.32,43.26804071638517
25.54,69.0188044689733,69.34,43.39271829998975
25.55,68.9187996057266,69.37,43.52079859985273
25.560000000000002,68.81610511742495,69.4,43.24068795362716
25.57,68.7107391812946,69.41,43.15813883885364
25.580000000000002,68.60272041171406,69.43,43.4847968135932
25.59,68.4920678561848,69.45,43.20330957698307
25.6,68.3788009912219,69.45,43.119430734724695
25.61,68.2629397181689,69.46,43.44480697449268
25.62,68.1445043589352,69.47,43.16208712627904
25.63,68.0235156516591,69.47,43.077025927658916
25.64,67.8999947462954,69.47,43.19544496398943
25.650000000000002,67.77396320013035,69.48,43.111580198530966
25.66,67.6454429732239,69.47,42.819601502501094
25.67,67.51445642378,69.48,43.1369175950544
25.68,67.3810263034473,69.5,42.6403533381894
25.69,67.2451757525496,69.52,42.33559926658765
25.7,67.1069282952485,69.53,42.22841276237598
25.71,66.9663078346383,69.54,42.32461805482198
25.72,66.8233386477749,69.55,42.21845374995632
25.73,66.6780453806393,69.56,42.10991859512339
25.740000000000002,66.53045304303684,69.58,41.99901171346109
25.75,66.3805870034342,69.59,41.67990636831391
25.76,66.2284729837334,69.6,41.764188432568396
25.77,66.0741370539858,69.62,41.64609838792626
25.78,65.9176056270459,69.62,41.3198106191
25.79,65.7589054531674,69.62,41.60273835294748
25.8,65.5980636145413,69.63,41.483363422527916
25.810000000000002,65.43510751977774,69.63,41.15586132609648
25.82,65.2700648983333,69.63,41.23182016602512
25.830000000000002,65.10296379488435,69.62,41.10548264765905
25.84,64.9338325636475,69.6,41.18267784310094
25.85,64.7626998626489,69.58,41.26347542493164
25.86,64.5895946479434,69.56,41.14211919485842
25.87,64.4145461677846,69.55,41.01861308230348
25.88,64.2375839567472,69.54,40.687135142918585
25.89,64.0587378298028,69.52,40.553449792037
25.900000000000002,63.87803787635043,69.49,40.623388273061835
25.91,63.6955144542037,69.45,40.69702242078265
25.92,63.5111981835337,69.42,40.77442442463485
25.93,63.3251199407726,69.39,40.44401435688966
25.94,63.137310852475,69.35,40.311558405780225
25.95,62.9478022891419,69.31,40.38288957856763
25.96,62.7566258590062,69.27,40.2522552295401
25.97,62.5638134017822,69.22,40.11966282295375
25.98,62.3693969823802,69.17,40.19094640090576
25.990000000000002,62.17340888458733,69.09,40.06035434615321
26.0,61.9758816047161,69.05,40.54537384986503
26.01,61.776847845221,69.0,39.60542949931655
26.02,61.5763405082875,68.95,39.66939574552367
26.03,61.3743926893901,68.91,39.53152231081889
26.04,61.1710376708251,68.85,39.18599277636655
26.05,60.9663089152171,68.8,39.450229519621466
26.060000000000002,60.76024005900063,68.74,39.10689724173098
26.07,60.5528649058798,68.69,39.16759272987896
26.080000000000002,60.34421742026473,68.63,38.82074108957299
26.09,60.1343317206898,68.57,38.877939741879295
26.1,59.92324207321,68.5,38.73344065559828
26.11,59.7109828847826,68.44,38.79308210938999
26.12,59.4975886966303,68.37,38.44529045384437
26.13,59.2830941775909,68.29,38.50166434349713
26.14,59.0675341174522,68.21,38.56228320379746
26.150000000000002,58.85094342027552,68.03,38.42140052301994
26.16,58.6333570977086,67.95,40.337292199128036
26.17,58.4148102622872,67.85,38.19411207158949
26.18,58.1953381207312,67.75,38.461124388137264
26.19,57.9749759672316,67.65,38.326824031486005
26.2,57.7537591767336,67.54,38.19122569600148
26.21,57.5317231982146,67.43,38.26017058931866
26.22,57.3089035479602,67.31,38.1279141939172
26.23,57.0853358028386,67.19,38.200298263650744
26.240000000000002,56.86105559357462,67.08,38.07157882023011
26.25,56.6360985980257,66.97,37.7359456796643
26.26,56.4105005344601,66.84,37.59917491865757
26.27,56.1842971548393,66.71,37.87293557596354
26.28,55.957524238106,66.58,37.74572494369967
26.29,55.7302175834784,66.44,37.617560093617655
26.3,55.5024130037529,66.31,37.69428457833944
26.310000000000002,55.27414631861582,66.02,37.364329957547326
26.32,55.0454533479667,65.87,40.5266935541424
26.330000000000002,54.816369905252024,65.71,37.60766987035955
26.34,54.5869317908143,65.56,37.693740113853046
26.35,54.3571747852542,65.4,37.37333677373726
26.36,54.1271346428095,65.23,37.45806456160331
26.37,53.8968470847513,65.05,37.548008877491846
26.38,53.6663477927983,64.86,37.643255335839115
26.39,53.4356724025517,64.68,37.743889761388324
26.400000000000002,53.20485649695061,64.48,37.438345715071
26.41,52.9739355997509,64.28,37.7440551948568
26.42,52.7429451690257,64.09,37.64951863157272
26.43,52.511920590694,63.87,37.34892994469749
26.44,52.2808971720724,63.65,37.86554794812472
26.45,52.0499101354567,63.21,37.782113875899675
26.46,51.8189946117311,62.97,42.226825607932696
26.47,51.5881856340074,62.74,38.15646450068415
26.48,51.3575181312956,62.51,37.88042067782709
26.490000000000002,51.12702692220751,62.28,37.80447513088782
26.5,50.8967467086933,62.04,37.7286492498612
26.51,50.6667120698126,61.8,37.858790818808075
26.52,50.4369574555426,61.56,37.78916177642898
26.53,50.2075171806233,61.31,37.71978397662139
26.54,49.9784254184401,61.07,37.85650565401675
26.55,49.749716194947,60.83,37.587762949499336
26.560000000000002,49.521423382630324,60.59,37.519337905710366
26.57,49.2935806945142,60.08,37.45125293253494
26.580000000000002,49.06622167820872,59.82,42.94083891257513
26.59,48.8393797100029,59.56,37.88694897660707
26.6,48.6130879890024,59.3,37.83360002902913
26.61,48.3873795313138,59.02,37.78081496329403
26.62,48.1622871642759,58.76,38.14026925233154
26.63,47.9378435207404,58.47,37.6888140039633
26.64,47.7140810334012,58.17,38.25547066130328
26.650000000000002,47.491031929174625,57.9,38.428809468155904
26.66,47.268728223632,57.59,37.78561534940304
26.67,47.0472017154835,57.3,38.5664960213851
26.68,46.826483981117,57.02,38.13678351727946
26.69,46.6066063691912,56.72,37.90219477246985
26.7,46.3875999952843,56.44,38.28016573491813
26.71,46.1694957365992,56.17,37.8475481855267
26.72,45.952324226727,55.57,37.61005926350575
26.73,45.7361158504683,55.29,44.36574839173575
26.740000000000002,45.52090073871462,54.98,37.93812776213099
26.75,45.30670876339,54.7,38.5290125660057
26.76,45.0935695324537,54.41,37.90366885444037
26.77,44.8815123849655,54.13,38.08522624865324
26.78,44.6705663862143,53.84,37.86212287537245
26.79,44.4607603229098,53.53,38.04596889221803
26.8,44.2521226984404,53.24,38.44268118808443
26.810000000000002,44.04468172819483,52.93,38.02911196853303
26.82,43.8384653349529,52.63,38.42845745619241
26.830000000000002,43.63350114434003,52.33,38.2233961211642
26.84,43.4298164803538,52.04,38.21971197144279
26.85,43.2274383609558,51.76,38.01160301834052
26.86,43.0263934937355,51.47,37.799027036928905
26.87,42.8267082716432,51.18,37.99359426648803
26.88,42.6284087687943,50.88,37.989569170971556
26.89,42.4315207363456,50.6,38.19280219948432
26.900000000000002,42.23606959844343,50.31,37.78590531177534
26.91,42.0420804482463,49.71,37.98624844374628
26.92,41.8495780440188,49.43,44.36870925797638
26.93,41.6585868053028,49.15,37.96831962926491
26.94,41.4691308091617,48.86,37.96941611019204
26.95,41.2812337865011,48.58,38.177848966698406
26.96,41.0949191184658,48.32,37.98205618368526
26.97,40.9102098329127,48.02,37.576168990634194
26.98,40.7271286009628,47.69,38.39503573725058
26.990000000000002,40.54569773362923,47.41,39.033119889127434
27.0,40.3659391785251,47.13,38.044034733433065
27.01,40.1878745166493,46.88,38.05660278462418
27.02,40.0115249592525,46.6,37.45336895518249
27.03,39.8369113447825,46.34,38.0691147863765
27.04,39.6640541359105,46.11,37.674931974051965
27.05,39.4929734166374,45.85,37.06488471944808
27.060000000000002,39.323688889481545,45.26,37.673754310040955
27.07,39.1562198727491,45.05,44.476550400419235
27.080000000000002,38.990585297884145,44.77,36.861826913184515
27.09,38.8268037069038,44.42,38.289261559886874
27.1,38.6648932499136,44.17,39.75934252198858
27.11,38.5048716827077,43.83,37.773511876859736
27.12,38.3467563644515,43.54,39.641826058808725
