Tempo_s,Referencia,Saida_y,Controle_u
26.23,69.3475162245371,70.29,42.72562748880096
26.240000000000002,69.3475162245371,70.28,42.72512256414517
26.25,69.3475162245371,70.28,42.72468410948996
26.26,69.3475162245371,70.28,42.51848588983435
26.27,69.3475162245371,70.27,42.51228767017885
26.28,69.3475162245371,70.28,42.71191568552346
26.29,69.3475162245371,70.29,42.29995770086775
26.3,69.3475162245371,70.29,42.28793324621225
26.310000000000002,69.3475162245371,70.3,42.48166855655685
26.32,69.3475162245371,70.31,42.26957763190154
26.330000000000002,69.3475162245371,70.3,42.25742023724575
26.34,69.3475162245371,70.31,42.65684884259046
26.35,69.3475162245371,70.31,42.244691447934756
26.36,69.3475162245371,70.3,42.438293818279355
26.37,69.3475162245371,70.3,42.63772242362396
26.38,69.3475162245371,70.28,42.43139126396836
26.39,69.3475162245371,70.27,42.83671257431277
26.400000000000002,69.3475162245371,70.27,42.63634058965746
26.41,69.3475162245371,70.26,42.43020884000185
26.42,69.3475162245371,70.27,42.62990332534617
26.43,69.3475162245371,70.27,42.21801181069104
26.44,69.3475162245371,70.26,42.411880061035355
26.45,69.3475162245371,70.28,42.61157454637967
26.46,69.3475162245371,70.28,41.99385679672443
26.47,69.3475162245371,70.29,42.38765857706885
26.48,69.3475162245371,70.31,42.17563412241324
26.490000000000002,69.3475162245371,70.32,41.95771696275793
26.5,69.3475162245371,70.33,42.145493098102534
26.51,69.3475162245371,70.33,42.13320276344675
26.52,69.3475162245371,70.33,42.326672193791346
26.53,69.3475162245371,70.33,42.32014162413584
26.54,69.3475162245371,70.32,42.31361105448034
26.55,69.3475162245371,70.31,42.51290671982495
26.560000000000002,69.3475162245371,70.29,42.51226885516916
26.57,69.3475162245371,70.27,42.717523695513755
26.580000000000002,69.3475162245371,70.26,42.722911475858545
26.59,69.3475162245371,70.24,42.52260596120266
26.6,69.3475162245371,70.22,42.72819315154754
26.61,69.3475162245371,70.21,42.73391328189176
26.62,69.3475162245371,70.19,42.53394011723644
26.63,69.3475162245371,70.18,42.73985965758075
26.64,69.3475162245371,70.17,42.54008590292514
26.650000000000002,69.3475162245371,70.15,42.540378618269926
26.66,69.3475162245371,70.14,42.74656403861424
26.67,69.3475162245371,70.13,42.54705616395892
26.68,69.3475162245371,70.11,42.54761475930342
26.69,69.3475162245371,70.1,42.754066059647734
26.7,69.3475162245371,70.09,42.55482406499242
26.71,69.3475162245371,70.06,42.55564854033663
26.72,69.3475162245371,70.07,42.96819195568133
26.73,69.3475162245371,70.03,42.157629841025994
26.740000000000002,69.3475162245371,70.02,43.17613243137015
26.75,69.3475162245371,70.01,42.577422196714906
26.76,69.3475162245371,70.0,42.57877843205912
26.77,69.3475162245371,69.99,42.580201137403904
26.78,69.3475162245371,69.97,42.58169031274841
26.79,69.3475162245371,69.95,42.789072193092714
26.8,69.3475162245371,69.96,42.79658701343721
26.810000000000002,69.3475162245371,69.95,42.186756068781975
26.82,69.3475162245371,69.94,42.58851112412611
26.830000000000002,69.3475162245371,69.95,42.590332649470895
26.84,69.3475162245371,69.96,42.180568174815186
26.85,69.3475162245371,69.96,42.17073723015997
26.86,69.3475162245371,69.98,42.366666050504286
26.87,69.3475162245371,70.0,41.95094240084857
26.88,69.3475162245371,69.99,41.93508581119335
26.89,69.3475162245371,69.98,42.53657498653788
